Modern	modern_infrastructure_precision_bridge_drainage_0239	Precision Bridge Drainage	Networked institutions and automated systems developed precision bridge drainage as a infrastructure practice for built environments, water systems, and civic services.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_precision_bridge_drainage_0239	Precision Bridge Drainage	Advanced automated societies could develop precision bridge drainage as a infrastructure practice for built environments, water systems, and civic services.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_specialized_war_boat_guarding_0239	Specialized War Boat Guarding	Early communities developed specialized war boat guarding as a security practice for protection, detection, defense, and emergency response.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_adaptive_drill_yard_signaling_0239	Adaptive Drill Yard Signaling	Complex states and cities developed adaptive drill yard signaling as a security practice for protection, detection, defense, and emergency response.	organized_military_formations,military_field_medicine
Medieval	medieval_security_high_reliability_siege_tower_garrisoning_0239	High Reliability Siege Tower Garrisoning	Guilds, courts, monasteries, and towns developed high reliability siege tower garrisoning as a security practice for protection, detection, defense, and emergency response.	cannons,castle_signal_beacons
Renaissance	renaissance_security_open_bastion_wall_mapping_0239	Open Bastion Wall Mapping	Workshops, merchants, navies, and scholars developed open bastion wall mapping as a security practice for protection, detection, defense, and emergency response.	naval_gunnery_tables,cannons
Industrial	industrial_security_high_capacity_bunker_door_telegraphing_0239	High Capacity Bunker Door Telegraphing	Factories, utilities, laboratories, and cities developed high capacity bunker door telegraphing as a security practice for protection, detection, defense, and emergency response.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_portable_watch_detection_0239	Portable Watch Detection	Networked institutions and automated systems developed portable watch detection as a security practice for protection, detection, defense, and emergency response.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_portable_watch_detection_0239	Portable Watch Detection	Advanced automated societies could develop portable watch detection as a security practice for protection, detection, defense, and emergency response.	quantum_encryption,ai_model_auditing
Modern	modern_space_compact_ground_station_tracking_0239	Compact Ground Station Tracking	Networked institutions and automated systems developed compact ground station tracking as a space practice for orbital operations, planetary infrastructure, and exploration.	satellite_technology,space_stations
Future	future_space_compact_solar_sail_tracking_0239	Compact Solar Sail Tracking	Advanced automated societies could develop compact solar sail tracking as a space practice for orbital operations, planetary infrastructure, and exploration.	space_colonization,space_resource_refineries
Ancient	ancient_culture_standardized_grave_goods_carving_0239	Standardized Grave Goods Carving	Early communities developed standardized grave goods carving as a cultural practice for artistic production, ritual, education, and preservation.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_high_reliability_script_preservation_0239	High Reliability Script Preservation	Complex states and cities developed high reliability script preservation as a cultural practice for artistic production, ritual, education, and preservation.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_regional_script_staging_0239	Regional Script Staging	Guilds, courts, monasteries, and towns developed regional script staging as a cultural practice for artistic production, ritual, education, and preservation.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_sealed_script_performance_0239	Sealed Script Performance	Workshops, merchants, navies, and scholars developed sealed script performance as a cultural practice for artistic production, ritual, education, and preservation.	printed_music_notation,public_art_academies
Industrial	industrial_culture_specialized_script_teaching_0239	Specialized Script Teaching	Factories, utilities, laboratories, and cities developed specialized script teaching as a cultural practice for artistic production, ritual, education, and preservation.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_redundant_script_composition_0239	Redundant Script Composition	Networked institutions and automated systems developed redundant script composition as a cultural practice for artistic production, ritual, education, and preservation.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_redundant_script_composition_0239	Redundant Script Composition	Advanced automated societies could develop redundant script composition as a cultural practice for artistic production, ritual, education, and preservation.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_distributed_fishery_watering_0240	Distributed Fishery Watering	Early communities developed distributed fishery watering as a agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_continuous_fishery_milling_0240	Continuous Fishery Milling	Complex states and cities developed continuous fishery milling as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_rapid_fishery_breeding_0240	Rapid Fishery Breeding	Guilds, courts, monasteries, and towns developed rapid fishery breeding as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_remote_fishery_distribution_0240	Remote Fishery Distribution	Workshops, merchants, navies, and scholars developed remote fishery distribution as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_automated_meatpacking_floor_shipping_0240	Automated Meatpacking Floor Shipping	Factories, utilities, laboratories, and cities developed automated meatpacking floor shipping as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_high_capacity_fishery_grading_0240	High Capacity Fishery Grading	Networked institutions and automated systems developed high capacity fishery grading as a agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_high_capacity_fishery_grading_0240	High Capacity Fishery Grading	Advanced automated societies could develop high capacity fishery grading as a agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_low_cost_copper_polishing_0240	Low Cost Copper Polishing	Early communities developed low cost copper polishing as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_open_concrete_block_molding_0240	Open Concrete Block Molding	Complex states and cities developed open concrete block molding as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_sealed_glass_pane_tanning_0240	Sealed Glass Pane Tanning	Guilds, courts, monasteries, and towns developed sealed glass pane tanning as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_continuous_printing_type_turning_0240	Continuous Printing Type Turning	Workshops, merchants, navies, and scholars developed continuous printing type turning as a manufacturing practice for fabrication, repair, and material quality.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_precision_ceramic_annealing_0240	Precision Ceramic Annealing	Factories, utilities, laboratories, and cities developed precision ceramic annealing as a manufacturing practice for fabrication, repair, and material quality.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_standardized_ceramic_cutting_0240	Standardized Ceramic Cutting	Networked institutions and automated systems developed standardized ceramic cutting as a manufacturing practice for fabrication, repair, and material quality.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_standardized_ceramic_cutting_0240	Standardized Ceramic Cutting	Advanced automated societies could develop standardized ceramic cutting as a manufacturing practice for fabrication, repair, and material quality.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_standardized_charcoal_pit_drying_0240	Standardized Charcoal Pit Drying	Early communities developed standardized charcoal pit drying as a energy practice for heat, power, fuel use, and distribution.	charcoal_production,fire_control
Classical	classical_energy_high_reliability_water_wheel_lifting_0240	High Reliability Water Wheel Lifting	Complex states and cities developed high reliability water wheel lifting as a energy practice for heat, power, fuel use, and distribution.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_regional_windmill_drafting_0240	Regional Windmill Drafting	Guilds, courts, monasteries, and towns developed regional windmill drafting as a energy practice for heat, power, fuel use, and distribution.	watermills,windmills
Renaissance	renaissance_energy_sealed_waterwheel_grinding_0240	Sealed Waterwheel Grinding	Workshops, merchants, navies, and scholars developed sealed waterwheel grinding as a energy practice for heat, power, fuel use, and distribution.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_specialized_coal_bunker_distributing_0240	Specialized Coal Bunker Distributing	Factories, utilities, laboratories, and cities developed specialized coal bunker distributing as a energy practice for heat, power, fuel use, and distribution.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_redundant_charcoal_conversion_0240	Redundant Charcoal Conversion	Networked institutions and automated systems developed redundant charcoal conversion as a energy practice for heat, power, fuel use, and distribution.	solar_photovoltaics,renewable_microgrids
Future	future_energy_redundant_charcoal_conversion_0240	Redundant Charcoal Conversion	Advanced automated societies could develop redundant charcoal conversion as a energy practice for heat, power, fuel use, and distribution.	fusion_power,space_based_solar_power
Ancient	ancient_transport_low_cost_trail_paddling_0240	Low Cost Trail Paddling	Early communities developed low cost trail paddling as a transport practice for movement of people, goods, and route information.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_open_canal_lock_signaling_0240	Open Canal Lock Signaling	Complex states and cities developed open canal lock signaling as a transport practice for movement of people, goods, and route information.	roads,harbor_customs_houses
Medieval	medieval_transport_sealed_pilgrim_road_stabling_0240	Sealed Pilgrim Road Stabling	Guilds, courts, monasteries, and towns developed sealed pilgrim road stabling as a transport practice for movement of people, goods, and route information.	compass,port_crane_harbor_works
Renaissance	renaissance_transport_continuous_canal_gate_signaling_0240	Continuous Canal Gate Signaling	Workshops, merchants, navies, and scholars developed continuous canal gate signaling as a transport practice for movement of people, goods, and route information.	cartography,merchant_marine_registry
Industrial	industrial_transport_precision_canal_barge_docking_0240	Precision Canal Barge Docking	Factories, utilities, laboratories, and cities developed precision canal barge docking as a transport practice for movement of people, goods, and route information.	railroads,internal_combustion_engine
Modern	modern_transport_standardized_road_scheduling_0240	Standardized Road Scheduling	Networked institutions and automated systems developed standardized road scheduling as a transport practice for movement of people, goods, and route information.	gps_guided_logistics,ride_hailing_platforms
Future	future_transport_standardized_road_scheduling_0240	Standardized Road Scheduling	Advanced automated societies could develop standardized road scheduling as a transport practice for movement of people, goods, and route information.	fusion_rockets,space_elevators
Ancient	ancient_computing_low_cost_calendar_board_indexing_0240	Low Cost Calendar Board Indexing	Early communities developed low cost calendar board indexing as a information-processing practice for records, calculation, automation, and decision support.	writing,clay_tablet_receipts
Classical	classical_computing_open_library_catalog_sealing_0240	Open Library Catalog Sealing	Complex states and cities developed open library catalog sealing as a information-processing practice for records, calculation, automation, and decision support.	libraries,court_transcript_scribes
Medieval	medieval_computing_sealed_university_chart_auditing_0240	Sealed University Chart Auditing	Guilds, courts, monasteries, and towns developed sealed university chart auditing as a information-processing practice for records, calculation, automation, and decision support.	universities,mechanical_clocks
Renaissance	renaissance_computing_continuous_astronomy_ephemeris_encoding_0240	Continuous Astronomy Ephemeris Encoding	Workshops, merchants, navies, and scholars developed continuous astronomy ephemeris encoding as a information-processing practice for records, calculation, automation, and decision support.	mechanical_calculators_early,calculus_formalization
Industrial	industrial_computing_precision_cash_register_indexing_0240	Precision Cash Register Indexing	Factories, utilities, laboratories, and cities developed precision cash register indexing as a information-processing practice for records, calculation, automation, and decision support.	typewriter_office_workflows,scientific_management_time_studies
Modern	modern_computing_standardized_compiler_compression_0240	Standardized Compiler Compression	Networked institutions and automated systems developed standardized compiler compression as a information-processing practice for records, calculation, automation, and decision support.	internet,cloud_computing_distributed_systems
Future	future_computing_standardized_compiler_compression_0240	Standardized Compiler Compression	Advanced automated societies could develop standardized compiler compression as a information-processing practice for records, calculation, automation, and decision support.	quantum_computing,large_language_models
Ancient	ancient_media_modular_story_announcing_0240	Modular Story Announcing	Early communities developed modular story announcing as a communication practice for communication, publishing, signaling, and cultural memory.	oral_tradition_storytelling,writing
Classical	classical_media_regional_scroll_binding_0240	Regional Scroll Binding	Complex states and cities developed regional scroll binding as a communication practice for communication, publishing, signaling, and cultural memory.	libraries,postal_relay_systems
Medieval	medieval_media_community_manuscript_posting_0240	Community Manuscript Posting	Guilds, courts, monasteries, and towns developed community manuscript posting as a communication practice for communication, publishing, signaling, and cultural memory.	paper_making,monastic_scriptoria
Renaissance	renaissance_media_adaptive_pamphlet_copying_0240	Adaptive Pamphlet Copying	Workshops, merchants, navies, and scholars developed adaptive pamphlet copying as a communication practice for communication, publishing, signaling, and cultural memory.	printing_press,newspaper_periodicals
Industrial	industrial_media_standardized_telegraph_key_routing_0240	Standardized Telegraph Key Routing	Factories, utilities, laboratories, and cities developed standardized telegraph key routing as a communication practice for communication, publishing, signaling, and cultural memory.	telegraph,photographic_halftone_printing
Modern	modern_media_large_scale_tablet_captioning_0240	Large Scale Tablet Captioning	Networked institutions and automated systems developed large scale tablet captioning as a communication practice for communication, publishing, signaling, and cultural memory.	world_wide_web,social_media
Future	future_media_large_scale_tablet_captioning_0240	Large Scale Tablet Captioning	Advanced automated societies could develop large scale tablet captioning as a communication practice for communication, publishing, signaling, and cultural memory.	ai_personal_memory_systems,quantum_internet
Ancient	ancient_medicine_high_capacity_wound_wrap_mixing_0240	High Capacity Wound Wrap Mixing	Early communities developed high capacity wound wrap mixing as a medical practice for care delivery, diagnosis, prevention, and biological control.	herbalism,primitive_surgery_trepanation
Classical	classical_medicine_sealed_case_note_teaching_0240	Sealed Case Note Teaching	Complex states and cities developed sealed case note teaching as a medical practice for care delivery, diagnosis, prevention, and biological control.	pharmacopoeia,medical_case_notes
Medieval	medieval_medicine_adaptive_herb_garden_recording_0240	Adaptive Herb Garden Recording	Guilds, courts, monasteries, and towns developed adaptive herb garden recording as a medical practice for care delivery, diagnosis, prevention, and biological control.	hospitals_early,university_medical_studies
Renaissance	renaissance_medicine_rapid_surgical_probe_recording_0240	Rapid Surgical Probe Recording	Workshops, merchants, navies, and scholars developed rapid surgical probe recording as a medical practice for care delivery, diagnosis, prevention, and biological control.	anatomical_theater_design,chemical_recipe_books
Industrial	industrial_medicine_low_cost_xray_plate_testing_0240	Low Cost Xray Plate Testing	Factories, utilities, laboratories, and cities developed low cost xray plate testing as a medical practice for care delivery, diagnosis, prevention, and biological control.	vaccination,public_health_laboratories
Modern	modern_medicine_modular_clinic_screening_0240	Modular Clinic Screening	Networked institutions and automated systems developed modular clinic screening as a medical practice for care delivery, diagnosis, prevention, and biological control.	electronic_health_records,dna_sequencing
Future	future_medicine_modular_clinic_screening_0240	Modular Clinic Screening	Advanced automated societies could develop modular clinic screening as a medical practice for care delivery, diagnosis, prevention, and biological control.	synthetic_biology,ai_clinical_care_networks
Ancient	ancient_science_specialized_measuring_cord_aligning_0240	Specialized Measuring Cord Aligning	Early communities developed specialized measuring cord aligning as a scientific practice for measurement, observation, modeling, and standards.	calendars,field_boundary_survey_stones
Classical	classical_science_adaptive_mass_classifying_0240	Adaptive Mass Classifying	Complex states and cities developed adaptive mass classifying as a scientific practice for measurement, observation, modeling, and standards.	geometry,astrolabe_early
Medieval	medieval_science_high_reliability_mass_observing_0240	High Reliability Mass Observing	Guilds, courts, monasteries, and towns developed high reliability mass observing as a scientific practice for measurement, observation, modeling, and standards.	universities_research_curricula,astrolabe_quadrant
Renaissance	renaissance_science_open_mass_computing_0240	Open Mass Computing	Workshops, merchants, navies, and scholars developed open mass computing as a scientific practice for measurement, observation, modeling, and standards.	scientific_method,telescope
Industrial	industrial_science_high_capacity_mass_forecasting_0240	High Capacity Mass Forecasting	Factories, utilities, laboratories, and cities developed high capacity mass forecasting as a scientific practice for measurement, observation, modeling, and standards.	radioactivity_discovery,laboratory_diagnostic_medicine
Modern	modern_science_portable_mass_modeling_0240	Portable Mass Modeling	Networked institutions and automated systems developed portable mass modeling as a scientific practice for measurement, observation, modeling, and standards.	cloud_data_warehouses,satellite_remote_sensing
Future	future_science_portable_mass_modeling_0240	Portable Mass Modeling	Advanced automated societies could develop portable mass modeling as a scientific practice for measurement, observation, modeling, and standards.	ai_scientist_automated_discovery,quantum_sensors_high_precision_measurement
Ancient	ancient_governance_precision_work_crew_taxing_0240	Precision Work Crew Taxing	Early communities developed precision work crew taxing as a administrative practice for administration, law, public order, and coordination.	taxation_and_tribute,census
Classical	classical_governance_rapid_military_reporting_0240	Rapid Military Reporting	Complex states and cities developed rapid military reporting as a administrative practice for administration, law, public order, and coordination.	bureaucracy,tax_accounting
Medieval	medieval_governance_open_military_training_0240	Open Military Training	Guilds, courts, monasteries, and towns developed open military training as a administrative practice for administration, law, public order, and coordination.	market_town_charters,guilds
Renaissance	renaissance_governance_seasonal_military_credentialing_0240	Seasonal Military Credentialing	Workshops, merchants, navies, and scholars developed seasonal military credentialing as a administrative practice for administration, law, public order, and coordination.	patent_systems,military_engineer_corps
Industrial	industrial_governance_distributed_military_auditing_0240	Distributed Military Auditing	Factories, utilities, laboratories, and cities developed distributed military auditing as a administrative practice for administration, law, public order, and coordination.	labor_unions_collective_bargaining,industrial_safety_codes
Modern	modern_governance_specialized_military_adjudication_0240	Specialized Military Adjudication	Networked institutions and automated systems developed specialized military adjudication as a administrative practice for administration, law, public order, and coordination.	digital_identity_federation,cybersecurity_operations_centers
Future	future_governance_specialized_military_adjudication_0240	Specialized Military Adjudication	Advanced automated societies could develop specialized military adjudication as a administrative practice for administration, law, public order, and coordination.	ai_governance_ethics_frameworks_robust,ai_treaty_verification_systems
Ancient	ancient_finance_specialized_trade_token_pricing_0240	Specialized Trade Token Pricing	Early communities developed specialized trade token pricing as a commercial practice for trade, accounting, risk, and settlement.	barter,clay_tablet_receipts
Classical	classical_finance_adaptive_tax_receipt_lending_0240	Adaptive Tax Receipt Lending	Complex states and cities developed adaptive tax receipt lending as a commercial practice for trade, accounting, risk, and settlement.	currency,harbor_customs_houses
Medieval	medieval_finance_high_reliability_guild_fee_weighing_0240	High Reliability Guild Fee Weighing	Guilds, courts, monasteries, and towns developed high reliability guild fee weighing as a commercial practice for trade, accounting, risk, and settlement.	banking_early_forms,bills_of_exchange_early_finance
Renaissance	renaissance_finance_open_insurance_pool_lending_0240	Open Insurance Pool Lending	Workshops, merchants, navies, and scholars developed open insurance pool lending as a commercial practice for trade, accounting, risk, and settlement.	double_entry_bookkeeping,joint_stock_companies
Industrial	industrial_finance_high_capacity_loan_credit_rating_0240	High Capacity Loan Credit Rating	Factories, utilities, laboratories, and cities developed high capacity loan credit rating as a commercial practice for trade, accounting, risk, and settlement.	telephone_directory_services,telegraph_news_tickers
Modern	modern_finance_portable_loan_auditing_0240	Portable Loan Auditing	Networked institutions and automated systems developed portable loan auditing as a commercial practice for trade, accounting, risk, and settlement.	digital_payment_wallets,blockchain_cryptocurrency
Future	future_finance_portable_loan_auditing_0240	Portable Loan Auditing	Advanced automated societies could develop portable loan auditing as a commercial practice for trade, accounting, risk, and settlement.	quantum_secured_financial_networks,ai_mediated_supply_negotiation
Ancient	ancient_infrastructure_regional_house_foundation_draining_0240	Regional House Foundation Draining	Early communities developed regional house foundation draining as a infrastructure practice for built environments, water systems, and civic services.	basic_shelter,irrigation_canals_local
Classical	classical_infrastructure_cooperative_market_hall_channeling_0240	Cooperative Market Hall Channeling	Complex states and cities developed cooperative market hall channeling as a infrastructure practice for built environments, water systems, and civic services.	aqueducts,concrete
Medieval	medieval_infrastructure_remote_gate_tower_repairing_0240	Remote Gate Tower Repairing	Guilds, courts, monasteries, and towns developed remote gate tower repairing as a infrastructure practice for built environments, water systems, and civic services.	gothic_architecture,municipal_fire_watch
Renaissance	renaissance_infrastructure_low_waste_plague_house_roofing_0240	Low Waste Plague House Roofing	Workshops, merchants, navies, and scholars developed low waste plague house roofing as a infrastructure practice for built environments, water systems, and civic services.	military_engineer_corps,precision_map_engraving
Industrial	industrial_infrastructure_regional_tower_pumping_0240	Regional Tower Pumping	Factories, utilities, laboratories, and cities developed regional tower pumping as a infrastructure practice for built environments, water systems, and civic services.	urban_water_chlorination,urban_electric_subways
Modern	modern_infrastructure_distributed_tower_inspection_0240	Distributed Tower Inspection	Networked institutions and automated systems developed distributed tower inspection as a infrastructure practice for built environments, water systems, and civic services.	digital_twin_infrastructure,internet_of_things_iot_ubiquitous_connectivity
Future	future_infrastructure_distributed_tower_inspection_0240	Distributed Tower Inspection	Advanced automated societies could develop distributed tower inspection as a infrastructure practice for built environments, water systems, and civic services.	robotic_construction_swarms,self_healing_civil_infrastructure
Ancient	ancient_security_high_capacity_spear_warning_0240	High Capacity Spear Warning	Early communities developed high capacity spear warning as a security practice for protection, detection, defense, and emergency response.	organized_warfare,atlatl_spear_throwers
Classical	classical_security_sealed_siege_engine_sieging_0240	Sealed Siege Engine Sieging	Complex states and cities developed sealed siege engine sieging as a security practice for protection, detection, defense, and emergency response.	organized_military_formations,military_field_medicine
Medieval	medieval_security_adaptive_chain_mail_signaling_0240	Adaptive Chain Mail Signaling	Guilds, courts, monasteries, and towns developed adaptive chain mail signaling as a security practice for protection, detection, defense, and emergency response.	cannons,castle_signal_beacons
Renaissance	renaissance_security_rapid_cipher_wheel_aiming_0240	Rapid Cipher Wheel Aiming	Workshops, merchants, navies, and scholars developed rapid cipher wheel aiming as a security practice for protection, detection, defense, and emergency response.	naval_gunnery_tables,cannons
Industrial	industrial_security_low_cost_coastal_fort_inspecting_0240	Low Cost Coastal Fort Inspecting	Factories, utilities, laboratories, and cities developed low cost coastal fort inspecting as a security practice for protection, detection, defense, and emergency response.	electric_arc_lighting,railway_signal_interlocking
Modern	modern_security_modular_border_authentication_0240	Modular Border Authentication	Networked institutions and automated systems developed modular border authentication as a security practice for protection, detection, defense, and emergency response.	cyber_threat_intelligence,cybersecurity_operations_centers
Future	future_security_modular_border_authentication_0240	Modular Border Authentication	Advanced automated societies could develop modular border authentication as a security practice for protection, detection, defense, and emergency response.	quantum_encryption,ai_model_auditing
Modern	modern_space_large_scale_satellite_imaging_0240	Large Scale Satellite Imaging	Networked institutions and automated systems developed large scale satellite imaging as a space practice for orbital operations, planetary infrastructure, and exploration.	satellite_technology,space_stations
Future	future_space_large_scale_satellite_mining_0240	Large Scale Satellite Mining	Advanced automated societies could develop large scale satellite mining as a space practice for orbital operations, planetary infrastructure, and exploration.	space_colonization,space_resource_refineries
Ancient	ancient_culture_specialized_flute_masking_0240	Specialized Flute Masking	Early communities developed specialized flute masking as a cultural practice for artistic production, ritual, education, and preservation.	shamanism_animism,ochre_pigment_processing
Classical	classical_culture_adaptive_mural_curation_0240	Adaptive Mural Curation	Complex states and cities developed adaptive mural curation as a cultural practice for artistic production, ritual, education, and preservation.	theater_stage_machinery,glass_mosaic_tesserae
Medieval	medieval_culture_high_reliability_mural_performance_0240	High Reliability Mural Performance	Guilds, courts, monasteries, and towns developed high reliability mural performance as a cultural practice for artistic production, ritual, education, and preservation.	monastic_scriptoria,mechanical_bell_striking
Renaissance	renaissance_culture_open_mural_reproduction_0240	Open Mural Reproduction	Workshops, merchants, navies, and scholars developed open mural reproduction as a cultural practice for artistic production, ritual, education, and preservation.	printed_music_notation,public_art_academies
Industrial	industrial_culture_high_capacity_mural_restoration_0240	High Capacity Mural Restoration	Factories, utilities, laboratories, and cities developed high capacity mural restoration as a cultural practice for artistic production, ritual, education, and preservation.	photographic_halftone_printing,newspaper_periodicals
Modern	modern_culture_portable_mural_preservation_0240	Portable Mural Preservation	Networked institutions and automated systems developed portable mural preservation as a cultural practice for artistic production, ritual, education, and preservation.	streaming_music_platforms,social_media_content_moderation
Future	future_culture_portable_mural_preservation_0240	Portable Mural Preservation	Advanced automated societies could develop portable mural preservation as a cultural practice for artistic production, ritual, education, and preservation.	ai_cultural_memory_archives,ai_personal_tutoring_companions
Ancient	ancient_agriculture_resilient_pasture_preservation_0241	Resilient Pasture Preservation	Early communities developed resilient pasture preservation as a agricultural practice for food production, storage, and distribution.	agriculture,pottery_storage_amphorae
Classical	classical_agriculture_seasonal_pasture_testing_0241	Seasonal Pasture Testing	Complex states and cities developed seasonal pasture testing as a agricultural practice for food production, storage, and distribution.	state_grain_price_controls,tax_accounting
Medieval	medieval_agriculture_continuous_pasture_distribution_0241	Continuous Pasture Distribution	Guilds, courts, monasteries, and towns developed continuous pasture distribution as a agricultural practice for food production, storage, and distribution.	crop_rotation_three_field,watermills
Renaissance	renaissance_agriculture_cooperative_pasture_drying_0241	Cooperative Pasture Drying	Workshops, merchants, navies, and scholars developed cooperative pasture drying as a agricultural practice for food production, storage, and distribution.	experimental_botany_gardens,chemical_recipe_books
Industrial	industrial_agriculture_resilient_rail_silo_processing_0241	Resilient Rail Silo Processing	Factories, utilities, laboratories, and cities developed resilient rail silo processing as a agricultural practice for food production, storage, and distribution.	chemical_fertilizers,industrial_canning_lines
Modern	modern_agriculture_low_cost_pasture_milling_0241	Low Cost Pasture Milling	Networked institutions and automated systems developed low cost pasture milling as a agricultural practice for food production, storage, and distribution.	gps_guided_logistics,satellite_remote_sensing
Future	future_agriculture_low_cost_pasture_milling_0241	Low Cost Pasture Milling	Advanced automated societies could develop low cost pasture milling as a agricultural practice for food production, storage, and distribution.	vertical_farming_megafarms,synthetic_food_bioreactors
Ancient	ancient_materials_precision_bead_sewing_0241	Precision Bead Sewing	Early communities developed precision bead sewing as a manufacturing practice for fabrication, repair, and material quality.	bronze_working,woodworking_basic
Classical	classical_materials_rapid_wooden_form_joining_0241	Rapid Wooden Form Joining	Complex states and cities developed rapid wooden form joining as a manufacturing practice for fabrication, repair, and material quality.	glassmaking,concrete
Medieval	medieval_materials_open_horseshoe_riveting_0241	Open Horseshoe Riveting	Guilds, courts, monasteries, and towns developed open horseshoe riveting as a manufacturing practice for fabrication, repair, and material quality.	advanced_metallurgy_medieval,fulling_mills
Renaissance	renaissance_materials_seasonal_copper_plate_engraving_0241	Seasonal Copper Plate Engraving	Workshops, merchants, navies, and scholars developed seasonal copper plate engraving as a manufacturing practice for fabrication, repair, and material quality.	chemical_assay_laboratories,standardized_typefounding
Industrial	industrial_materials_distributed_stone_casting_0241	Distributed Stone Casting	Factories, utilities, laboratories, and cities developed distributed stone casting as a manufacturing practice for fabrication, repair, and material quality.	precision_machine_tools,bessemer_steel_conversion
Modern	modern_materials_specialized_stone_laminating_0241	Specialized Stone Laminating	Networked institutions and automated systems developed specialized stone laminating as a manufacturing practice for fabrication, repair, and material quality.	computer_aided_manufacturing_cam_systems,3d_printing_additive_manufacturing
Future	future_materials_specialized_stone_laminating_0241	Specialized Stone Laminating	Advanced automated societies could develop specialized stone laminating as a manufacturing practice for fabrication, repair, and material quality.	nanotechnology,quantum_materials_foundries
Ancient	ancient_energy_specialized_fuel_stack_lighting_0241	Specialized Fuel Stack Lighting	Early communities developed specialized fuel stack lighting as a energy practice for heat, power, fuel use, and distribution.	charcoal_production,fire_control
Classical	classical_energy_adaptive_screw_pump_draining_0241	Adaptive Screw Pump Draining	Complex states and cities developed adaptive screw pump draining as a energy practice for heat, power, fuel use, and distribution.	water_clock_timekeeping,public_bath_heating
Medieval	medieval_energy_high_reliability_gear_train_venting_0241	High Reliability Gear Train Venting	Guilds, courts, monasteries, and towns developed high reliability gear train venting as a energy practice for heat, power, fuel use, and distribution.	watermills,windmills
Renaissance	renaissance_energy_open_bellows_gearing_0241	Open Bellows Gearing	Workshops, merchants, navies, and scholars developed open bellows gearing as a energy practice for heat, power, fuel use, and distribution.	clockwork_mechanisms,experimental_mining_assays
Industrial	industrial_energy_high_capacity_turbine_hall_generating_0241	High Capacity Turbine Hall Generating	Factories, utilities, laboratories, and cities developed high capacity turbine hall generating as a energy practice for heat, power, fuel use, and distribution.	steam_turbine_power_generation,electrical_grid_early_distribution
Modern	modern_energy_portable_solar_insulation_0241	Portable Solar Insulation	Networked institutions and automated systems developed portable solar insulation as a energy practice for heat, power, fuel use, and distribution.	solar_photovoltaics,renewable_microgrids
Future	future_energy_portable_solar_insulation_0241	Portable Solar Insulation	Advanced automated societies could develop portable solar insulation as a energy practice for heat, power, fuel use, and distribution.	fusion_power,space_based_solar_power
Ancient	ancient_transport_precision_tow_rope_sledging_0241	Precision Tow Rope Sledging	Early communities developed precision tow rope sledging as a transport practice for movement of people, goods, and route information.	wheeled_vehicles,wooden_sledges
Classical	classical_transport_rapid_grain_barge_repairing_0241	Rapid Grain Barge Repairing	Complex states and cities developed rapid grain barge repairing as a transport practice for movement of people, goods, and route information.	roads,harbor_customs_houses
Medieval	medieval_transport_open_sail_rig_signaling_0241	Open Sail Rig Signaling	Guilds, courts, monasteries, and towns developed open sail rig signaling as a transport practice for movement of people, goods, and route information.	compass,port_crane_harbor_works
